exp_id,method_id,source_step,solution_type,solution_id,seed_mode,label,has_des,f1,f2,f3,f4,beta,theta,baseline_method_id,baseline_solution_id,delta_f1,delta_f2,delta_f3,dominates_baseline
DES,S08_DES,8,singleton,258,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,259,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,260,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,261,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,262,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,263,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,264,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,265,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,266,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,267,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,268,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,269,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,270,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,271,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,272,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,273,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,274,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,275,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,276,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,277,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,278,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,279,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,280,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,281,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,282,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,283,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,284,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,285,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,286,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,287,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,288,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,289,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,290,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,291,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,292,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,293,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,294,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,295,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,296,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,297,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,298,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,299,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,300,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,301,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,302,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,303,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,304,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,305,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,306,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,307,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,308,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,309,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,310,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,311,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,312,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,313,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,314,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,315,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,316,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,317,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,318,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,319,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,320,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,321,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,322,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,323,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,324,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,325,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,326,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,327,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,328,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,329,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,330,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,331,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,332,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,333,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,334,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,335,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,336,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,337,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,338,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,339,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,340,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,341,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,342,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,343,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,344,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,345,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,346,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,347,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,348,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,349,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,350,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,351,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,352,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,353,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,354,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,355,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,356,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,357,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,358,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,359,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,360,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,361,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,362,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,363,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,364,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,365,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,366,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,367,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,368,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,369,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,370,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,371,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
DES,S08_DES,8,singleton,372,none,Step-08 DES,True,,,,,,,S08_DES,0,,,,False
